37,name,Hymenoptera
37,type,4
37,belongs_to,18
50,name,Vespidae
50,type,5
50,belongs_to,37
53,name,Polistes fuscatus
53,type,6
53,belongs_to,50
54,name,Native Paper Wasp
54,type,7
54,belongs_to,53
16,name,Massachusetts
16,type,8
16,belongs_to,54
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
56,name,Acrolophidae
56,type,5
56,belongs_to,55
57,name,Acrolophus morus
57,type,6
57,belongs_to,56
22,name,
22,type,7
22,belongs_to,57
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
58,name,Arctiidae
58,type,5
58,belongs_to,55
59,name,Pyrrharctia isabella
59,type,6
59,belongs_to,58
60,name,Isabella Tiger Moth
60,type,7
60,belongs_to,59
61,name, Banded Woolly Bear
61,type,8
61,belongs_to,60
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
62,name,Crambidae
62,type,5
62,belongs_to,55
63,name,Nomophila nearctica
63,type,6
63,belongs_to,62
64,name,Lucerne Moth
64,type,7
64,belongs_to,63
16,name,Massachusetts
16,type,8
16,belongs_to,64
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
62,name,Crambidae
62,type,5
62,belongs_to,55
65,name,Pediasia trisecta
65,type,6
65,belongs_to,62
66,name,Sod Webworm
66,type,7
66,belongs_to,65
16,name,Massachusetts
16,type,8
16,belongs_to,66
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
62,name,Crambidae
62,type,5
62,belongs_to,55
67,name,Udea rubigalis
67,type,6
67,belongs_to,62
68,name,Celery Leaftier
68,type,7
68,belongs_to,67
16,name,Massachusetts
16,type,8
16,belongs_to,68
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
69,name,Geometridae
69,type,5
69,belongs_to,55
70,name,Campaea perlata
70,type,6
70,belongs_to,69
71,name,Pale Beauty
71,type,7
71,belongs_to,70
16,name,Massachusetts
16,type,8
16,belongs_to,71
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
69,name,Geometridae
69,type,5
69,belongs_to,55
72,name,Pleuroprucha asthenaria
72,type,6
72,belongs_to,69
73,name,Asthene Wave Moth
73,type,7
73,belongs_to,72
16,name,Massachusetts
16,type,8
16,belongs_to,73
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
74,name,Lycaenidae
74,type,5
74,belongs_to,55
75,name,Cupido comyntas
75,type,6
75,belongs_to,74
76,name,Eastern Tailed-Blue
76,type,7
76,belongs_to,75
16,name,Massachusetts
16,type,8
16,belongs_to,76
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
74,name,Lycaenidae
74,type,5
74,belongs_to,55
77,name,Lycaena phlaeas
77,type,6
77,belongs_to,74
78,name,Small Copper
78,type,7
78,belongs_to,77
16,name,Massachusetts
16,type,8
16,belongs_to,78
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
80,name,Abagrotis alternata
80,type,6
80,belongs_to,79
81,name,Greater Red Dart
81,type,7
81,belongs_to,80
16,name,Massachusetts
16,type,8
16,belongs_to,81
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
82,name,Agnorisma badinodis
82,type,6
82,belongs_to,79
83,name,Pale-banded Dart
83,type,7
83,belongs_to,82
16,name,Massachusetts
16,type,8
16,belongs_to,83
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
84,name,Agonopterix thelmae
84,type,6
84,belongs_to,79
85,name,Thelma's Agonopterix Moth
85,type,7
85,belongs_to,84
16,name,Massachusetts
16,type,8
16,belongs_to,85
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
86,name,Amphipyra glabella
86,type,6
86,belongs_to,79
87,name,Smooth Amphipyra
87,type,7
87,belongs_to,86
16,name,Massachusetts
16,type,8
16,belongs_to,87
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
88,name,Amphipyra pyramidoides
88,type,6
88,belongs_to,79
89,name,Copper Underwing
89,type,7
89,belongs_to,88
16,name,Massachusetts
16,type,8
16,belongs_to,89
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
90,name,Idia aemula
90,type,6
90,belongs_to,79
91,name,Common Idia
91,type,7
91,belongs_to,90
16,name,Massachusetts
16,type,8
16,belongs_to,91
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
92,name,Idia americalis
92,type,6
92,belongs_to,79
93,name,American Idia
93,type,7
93,belongs_to,92
16,name,Massachusetts
16,type,8
16,belongs_to,93
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
94,name,Phlogophora periculosa
94,type,6
94,belongs_to,79
95,name,Brown Angle Shades
95,type,7
95,belongs_to,94
16,name,Massachusetts
16,type,8
16,belongs_to,95
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
96,name,Spodoptera frugiperda
96,type,6
96,belongs_to,79
97,name,Fall Armyworm Moth
97,type,7
97,belongs_to,96
16,name,Massachusetts
16,type,8
16,belongs_to,97
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
98,name,Sunira bicolorago
98,type,6
98,belongs_to,79
99,name,Bicolored Sallow
99,type,7
99,belongs_to,98
16,name,Massachusetts
